Bin_ID,Bin_Type,Electoral_Area,Irish_X,Irish_Y
WMS4336,Cast Iron,SOUTH DOCK,-6.247303,53.335833
WMS0365,Class A,ROTUNDA B,-6.268767,53.352532
WMS0301,Class A,ROTUNDA B,-6.261756,53.352861
WMS3690,Class B,FINGLAS NORTH C,-6.29573,53.389867
WMS4286,Cast Iron,MOUNTJOY A,-6.253233,53.351093
WMS3822,Class B,PEMBROKE EAST B,-6.219514,53.335238
WMS0620,Class A,MANSION HOUSE B,-6.260697,53.340602
WMS2674,Class B,CLONTARF WEST D,-6.219584,53.362836
WMS1708,Dog Bin,TERENURE D,-6.286769,53.304941
WMS3680,Class B,KIMMAGE E,-6.300339,53.31227
WMS2540,Class B,CLONTARF WEST B,-6.219702,53.374628
WMS3349,Class B,CRUMLIN D,-6.31693,53.324895
WMS4657,Cast Iron,USHERS B,-6.291609,53.346182
WMS2007,Class B,DRUMCONDRA SOUTH C,-6.254353,53.370142
WMS3728,Class B,NORTH DOCK A,-6.239591,53.359845
WMS1747,Bigbelly Bin,CHAPELIZOD,-6.346702,53.348147
WMS2650,Class B,CLONTARF EAST B,-6.195221,53.364412
WMS3863,Class B,CABRA WEST C,-6.293756,53.35987
WMS0931,Bigbelly Bin,PEMBROKE WEST C,-6.246955,53.333672
WMS0221,Class A,NORTH CITY,-6.259832,53.34951
WMS4199,Cast Iron,MOUNTJOY B,-6.258856,53.35674
WMS1193,Bigbelly Bin,USHERS C,-6.287162,53.338369
WMS2234,Class B,WHITEHALL C,-6.245875,53.38903
WMS4096,Cast Iron,RAHENY-St. ASSAM,-6.173031,53.380326
WMS1335,Class A,RATHMINES EAST A,-6.253351,53.324683
WMS0959,Class A,RATHMINES WEST A,-6.265219,53.325488
WMS3903,Class B,ARRAN QUAY A,-6.273578,53.355019
WMS1065,Bigbelly Bin,BALLYGALL C,-6.265762,53.385807
WMS3823,Class B,PEMBROKE EAST A,-6.218183,53.336774
WMS3940,Class B,PEMBROKE EAST E,-6.230669,53.328115
WMS0297,Class A,NORTH CITY,-6.266069,53.347493
WMS4346,Cast Iron,MANSION HOUSE B,-6.251422,53.334706
WMS4617,Cast Iron,PEMBROKE WEST C,-6.241699,53.335002
WMS0864,Class A,NORTH DOCK B,-6.229779,53.34978
WMS2980,Class B,SAINT KEVIN'S,-6.267033,53.333358
WMS0558,Class A,ROYAL EXCHANGE A,-6.264484,53.343452
WMS4076,Cast Iron,ARRAN QUAY D,-6.294756,53.348706
WMS2509,Class B,CLONTARF EAST A,-6.193088,53.375849
WMS0202,Class A,NORTH DOCK B,-6.227146,53.349557
WMS0292,Class A,NORTH CITY,-6.266975,53.34834
WMS0341,Class A,ROTUNDA B,-6.269402,53.349874
WMS0176,Class A,ROYAL EXCHANGE B,-6.263092,53.342509
WMS3138,Class B,PEMBROKE WEST C,-6.246146,53.332203
WMS0058,Class A,CLONTARF EAST B,-6.183013,53.36054
WMS0711,Class A,SAINT KEVIN'S,-6.265185,53.336086
WMS1296,Bigbelly Bin,MANSION HOUSE A,-6.247688,53.346614
WMS3993,Class B,KIMMAGE B,-6.301505,53.322307
WMS2311,Class B,BEAUMONT C,-6.204672,53.385509
WMS3410,Class B,INCHICORE A,-6.321637,53.339095
WMS4315,Cast Iron,ROTUNDA B,-6.269984,53.349351
WMS0311,Class A,ROTUNDA B,-6.265407,53.35373
WMS2452,Class B,AYRFIELD,-6.1822,53.393147
WMS0275,Class A,NORTH CITY,-6.265177,53.348973
WMS0220,Class A,NORTH CITY,-6.259764,53.349334
WMS1058,Class A,MANSION HOUSE B,-6.258678,53.340059
WMS3450,Class B,BEAUMONT C,-6.210133,53.380102
WMS4353,Cast Iron,SAINT KEVIN'S,-6.258057,53.334489
WMS4709,Cast Iron,MERCHANTS QUAY B,-6.275211,53.341972
WMS0395,Class A,PEMBROKE EAST A,-6.226522,53.341685
WMS4706,Cast Iron,CLONTARF EAST A,-6.175648,53.380972
WMS0936,Bigbelly Bin,PEMBROKE WEST C,-6.242106,53.336236
WMS3028,Class B,PEMBROKE EAST C,-6.20779,53.32638
WMS0451,Class A,MERCHANTS QUAY F,-6.29165,53.333131
WMS3289,Class B,ARRAN QUAY B,-6.275936,53.351929
WMS2924,Class B,INNS QUAY B,-6.269363,53.35905
WMS3545,Class B,INNS QUAY B,-6.268095,53.356365
WMS2035,Class B,FINGLAS NORTH B,-6.306284,53.389861
WMS4325,Cast Iron,MANSION HOUSE B,-6.254072,53.338307
WMS0902,Bigbelly Bin,PEMBROKE EAST C,-6.206,53.321771
WMS3899,Class B,PEMBROKE EAST E,-6.216004,53.320864
WMS0903,Bigbelly Bin,PEMBROKE EAST C,-6.205806,53.320653
WMS2635,Class B,CLONTARF EAST A,-6.177867,53.368911
WMS4055,Cast Iron,PRIORSWOOD E,-6.214847,53.397837
WMS0264,Class A,NORTH CITY,-6.263305,53.349295
WMS3766,Class B,ARRAN QUAY A,-6.274631,53.360726
WMS0284,Class A,NORTH CITY,-6.266795,53.348812
WMS0137,Class A,MOUNTJOY A,-6.251753,53.351216
WMS2554,Class B,WHITEHALL A,-6.259422,53.377649
WMS1800,Bigbelly Bin,BALLYBOUGH A,-6.245221,53.359458
WMS0258,Class A,NORTH CITY,-6.262045,53.349579
WMS3574,Class B,FINGLAS NORTH C,-6.298368,53.390809
WMS0075,Class A,NORTH DOCK C,-6.244365,53.349391
WMS2370,Class B,CLONTARF EAST C,-6.200438,53.369998
WMS4633,Cast Iron,CABRA WEST B,-6.292676,53.36684
WMS0940,Class A,RATHMINES WEST E,-6.274047,53.312342
WMS0119,Class A,NORTH DOCK C,-6.250445,53.350322
WMS2447,Class B,EDENMORE,-6.180624,53.389996
WMS1001,Class A,ROTUNDA B,-6.266403,53.351936
WMS4316,Cast Iron,ROYAL EXCHANGE A,-6.262661,53.34438
WMS1002,Class A,ROTUNDA B,-6.265075,53.350976
WMS0735,Class A,ROYAL EXCHANGE B,-6.264295,53.336571
WMS0982,Class A,USHERS E,-6.298609,53.336119
WMS4468,Cast Iron,NORTH CITY,-6.256691,53.352815
WMS2480,Class B,HARMONSTOWN B,-6.188669,53.380207
WMS1225,Bigbelly Bin,NORTH DOCK C,-6.2517,53.348188
WMS0517,Cast Iron,PEMBROKE EAST A,-6.222886,53.343793
WMS2713,Class B,CLONTARF WEST D,-6.236936,53.362443
WMS4337,Cast Iron,SOUTH DOCK,-6.24601,53.334546
WMS1616,Class A,NORTH CITY,-6.256781,53.34797
WMS2571,Class B,GRACE PARK,-6.228464,53.368891
WMS1031,Class A,ROTUNDA A,-6.259102,53.352513
WMS2083,Class B,BALLYMUN F,-6.27928,53.394115
WMS0859,Class A,GRANGE C,-6.162817,53.395563
WMS1786,Bigbelly Bin,CLONTARF EAST A,-6.170319,53.376822
WMS0755,Class A,SAINT KEVIN'S,-6.25654,53.335524
WMS3397,Class B,INCHICORE A,-6.320881,53.339918
WMS3009,Class B,PEMBROKE EAST A,-6.227929,53.344483
WMS1658,Dog Bin,BALLYGALL C,-6.270031,53.387206
WMS1062,Bigbelly Bin,BALLYGALL A,-6.298427,53.390066
WMS4064,Cast Iron,PEMBROKE EAST C,-6.216317,53.330377
WMS4258,Cast Iron,MOUNTJOY A,-6.250499,53.350905
WMS1363,Bigbelly Bin,BEAUMONT C,-6.211822,53.381348
WMS4264,Bigbelly Bin,MOUNTJOY A,-6.248495,53.354675
WMS0647,Class A,ROYAL EXCHANGE B,-6.262121,53.342865
WMS0327,Class A,ROTUNDA B,-6.266664,53.350401
WMS3262,Class B,KIMMAGE D,-6.294139,53.316525
WMS4480,Cast Iron,USHERS C,-6.284533,53.341597
WMS0910,Bigbelly Bin,PEMBROKE WEST A,-6.23737,53.335281
WMS3758,Class B,WHITEHALL D,-6.24348,53.383983
WMS3704,Class B,PEMBROKE EAST C,-6.212343,53.324207
WMS0494,Class A,ROYAL EXCHANGE A,-6.26768,53.344112
WMS0569,Class A,ROYAL EXCHANGE A,-6.266177,53.338302
WMS0381,Class A,NORTH CITY,-6.26419,53.348583
WMS2072,Class B,FINGLAS NORTH C,-6.290213,53.392237
WMS4599,Cast Iron,DRUMFINN,-6.352303,53.342335
WMS4429,Cast Iron,SAINT KEVIN'S,-6.26328,53.332787
WMS1295,Bigbelly Bin,MANSION HOUSE A,-6.24613,53.346648
WMS0746,Class A,MANSION HOUSE B,-6.254794,53.334134
WMS0572,Class A,ROYAL EXCHANGE B,-6.265969,53.338622
WMS1745,Bigbelly Bin,BALLYBOUGH A,-6.243132,53.357317
WMS1206,Bigbelly Bin,NORTH DOCK B,-6.234386,53.347115
WMS4373,Cast Iron,MANSION HOUSE B,-6.24823,53.338325
